task,robot,rep,bucket,state,dist,outcome,duration_s
cover_cup,airbot_play,1,BUCKET3_超时/未记录,,,failed,60.12
cover_cup,airbot_play,2,BUCKET2_判据失败,17/17,0.0342,passed,51.826
cover_cup,airbot_play,3,BUCKET2_判据失败,17/17,0.1231,passed,50.765
cover_cup,airbot_play,4,BUCKET1_早期IK失败,5/17,,passed,36.046
cover_cup,airbot_play,5,BUCKET1_早期IK失败,0/17,,passed,4.209
cover_cup,airbot_play,6,BUCKET1_早期IK失败,0/17,,passed,4.457
cover_cup,airbot_play,7,BUCKET2_判据失败,17/17,0.0085,passed,57.092
cover_cup,airbot_play,8,BUCKET1_早期IK失败,10/17,,passed,52.406
cover_cup,airbot_play,9,BUCKET3_超时/未记录,,,failed,60.05
cover_cup,airbot_play,10,BUCKET2_判据失败,17/17,0.036,passed,39.531
cover_cup,airbot_play,11,BUCKET3_超时/未记录,,,failed,60.117
cover_cup,airbot_play,12,BUCKET2_判据失败,17/17,0.1089,passed,58.592
cover_cup,airbot_play,13,BUCKET1_早期IK失败,0/17,,passed,4.099
cover_cup,airbot_play,14,BUCKET3_超时/未记录,,,failed,60.123
cover_cup,airbot_play,15,BUCKET2_判据失败,17/17,0.2497,passed,56.992
cover_cup,airbot_play,16,BUCKET2_判据失败,17/17,0.0323,passed,40.751
cover_cup,airbot_play,17,BUCKET3_超时/未记录,,,failed,60.188
cover_cup,airbot_play,18,BUCKET3_超时/未记录,,,failed,60.213
cover_cup,airbot_play,19,BUCKET3_超时/未记录,,,failed,60.255
cover_cup,airbot_play,20,BUCKET1_早期IK失败,0/17,,passed,4.192
cover_cup,airbot_play,21,BUCKET3_超时/未记录,,,failed,60.121
cover_cup,airbot_play,22,BUCKET2_判据失败,17/17,0.0366,passed,48.444
cover_cup,airbot_play,23,BUCKET2_判据失败,17/17,0.0378,passed,57.53
cover_cup,airbot_play,24,BUCKET3_超时/未记录,,,failed,60.136
cover_cup,airbot_play,25,BUCKET2_判据失败,17/17,0.1098,passed,48.497
cover_cup,airbot_play,26,BUCKET3_超时/未记录,,,failed,60.206
cover_cup,airbot_play,27,BUCKET2_判据失败,17/17,0.0574,passed,57.019
cover_cup,airbot_play,28,BUCKET2_判据失败,17/17,0.0087,passed,47.551
cover_cup,airbot_play,29,BUCKET1_早期IK失败,0/17,,passed,3.929
cover_cup,airbot_play,30,BUCKET3_超时/未记录,,,failed,60.1
cover_cup,airbot_play,31,BUCKET1_早期IK失败,10/17,,passed,52.969
cover_cup,airbot_play,32,BUCKET2_判据失败,17/17,0.022,passed,55.884
cover_cup,airbot_play,33,BUCKET3_超时/未记录,,,failed,60.082
cover_cup,airbot_play,34,BUCKET2_判据失败,17/17,0.0184,passed,41.085
cover_cup,airbot_play,35,BUCKET1_早期IK失败,0/17,,passed,2.096
cover_cup,airbot_play,36,BUCKET2_判据失败,17/17,0.0326,passed,47.074
cover_cup,airbot_play,37,BUCKET1_早期IK失败,4/17,,passed,13.932
cover_cup,airbot_play,38,BUCKET1_早期IK失败,10/17,,passed,23.216
cover_cup,airbot_play,39,BUCKET1_早期IK失败,0/17,,passed,2.103
cover_cup,airbot_play,40,BUCKET2_判据失败,17/17,0.1079,passed,39.171
cover_cup,airbot_play,41,BUCKET1_早期IK失败,0/17,,passed,2.099
cover_cup,airbot_play,42,BUCKET2_判据失败,17/17,0.0175,passed,49.296
cover_cup,airbot_play,43,BUCKET2_判据失败,17/17,0.0343,passed,47.128
cover_cup,airbot_play,44,BUCKET2_判据失败,17/17,0.0103,passed,25.606
cover_cup,airbot_play,45,BUCKET2_判据失败,17/17,0.0595,passed,49.683
cover_cup,airbot_play,46,BUCKET2_判据失败,17/17,0.0585,passed,46.185
cover_cup,airbot_play,47,BUCKET2_判据失败,17/17,0.0215,passed,22.992
cover_cup,airbot_play,48,BUCKET2_判据失败,17/17,0.0182,passed,42.566
cover_cup,airbot_play,49,BUCKET2_判据失败,17/17,0.0511,passed,35.696
cover_cup,airbot_play,50,BUCKET2_判据失败,17/17,0.0346,passed,45.832
cover_cup,arx_l5,1,BUCKET4_配置崩溃,,,failed,2.21
cover_cup,arx_l5,2,BUCKET4_配置崩溃,,,failed,2.22
cover_cup,arx_l5,3,BUCKET4_配置崩溃,,,failed,2.236
cover_cup,arx_l5,4,BUCKET4_配置崩溃,,,failed,2.256
cover_cup,arx_l5,5,BUCKET4_配置崩溃,,,failed,2.238
cover_cup,arx_l5,6,BUCKET4_配置崩溃,,,failed,2.207
cover_cup,arx_l5,7,BUCKET4_配置崩溃,,,failed,2.237
cover_cup,arx_l5,8,BUCKET4_配置崩溃,,,failed,2.254
cover_cup,arx_l5,9,BUCKET4_配置崩溃,,,failed,2.215
cover_cup,arx_l5,10,BUCKET4_配置崩溃,,,failed,2.223
cover_cup,arx_l5,11,BUCKET4_配置崩溃,,,failed,2.276
cover_cup,arx_l5,12,BUCKET4_配置崩溃,,,failed,2.258
cover_cup,arx_l5,13,BUCKET4_配置崩溃,,,failed,2.19
cover_cup,arx_l5,14,BUCKET4_配置崩溃,,,failed,2.175
cover_cup,arx_l5,15,BUCKET4_配置崩溃,,,failed,2.24
cover_cup,arx_l5,16,BUCKET4_配置崩溃,,,failed,2.272
cover_cup,arx_l5,17,BUCKET4_配置崩溃,,,failed,2.222
cover_cup,arx_l5,18,BUCKET4_配置崩溃,,,failed,2.191
cover_cup,arx_l5,19,BUCKET4_配置崩溃,,,failed,2.257
cover_cup,arx_l5,20,BUCKET4_配置崩溃,,,failed,2.229
cover_cup,arx_l5,21,BUCKET4_配置崩溃,,,failed,4.74
cover_cup,arx_l5,22,BUCKET4_配置崩溃,,,failed,5.362
cover_cup,arx_l5,23,BUCKET4_配置崩溃,,,failed,5.19
cover_cup,arx_l5,24,BUCKET4_配置崩溃,,,failed,5.218
cover_cup,arx_l5,25,BUCKET4_配置崩溃,,,failed,5.308
cover_cup,arx_l5,26,BUCKET4_配置崩溃,,,failed,5.207
cover_cup,arx_l5,27,BUCKET4_配置崩溃,,,failed,4.981
cover_cup,arx_l5,28,BUCKET4_配置崩溃,,,failed,5.216
cover_cup,arx_l5,29,BUCKET4_配置崩溃,,,failed,5.295
cover_cup,arx_l5,30,BUCKET4_配置崩溃,,,failed,4.984
cover_cup,arx_l5,31,BUCKET4_配置崩溃,,,failed,5.178
cover_cup,arx_l5,32,BUCKET4_配置崩溃,,,failed,4.67
cover_cup,arx_l5,33,BUCKET4_配置崩溃,,,failed,4.712
cover_cup,arx_l5,34,BUCKET4_配置崩溃,,,failed,4.628
cover_cup,arx_l5,35,BUCKET4_配置崩溃,,,failed,5.261
cover_cup,arx_l5,36,BUCKET4_配置崩溃,,,failed,5.093
cover_cup,arx_l5,37,BUCKET4_配置崩溃,,,failed,4.877
cover_cup,arx_l5,38,BUCKET4_配置崩溃,,,failed,5.048
cover_cup,arx_l5,39,BUCKET4_配置崩溃,,,failed,5.313
cover_cup,arx_l5,40,BUCKET4_配置崩溃,,,failed,5.289
cover_cup,arx_l5,41,BUCKET4_配置崩溃,,,failed,5.296
cover_cup,arx_l5,42,BUCKET4_配置崩溃,,,failed,4.981
cover_cup,arx_l5,43,BUCKET4_配置崩溃,,,failed,4.816
cover_cup,arx_l5,44,BUCKET4_配置崩溃,,,failed,5.259
cover_cup,arx_l5,45,BUCKET4_配置崩溃,,,failed,5.241
cover_cup,arx_l5,46,BUCKET4_配置崩溃,,,failed,5.046
cover_cup,arx_l5,47,BUCKET4_配置崩溃,,,failed,5.154
cover_cup,arx_l5,48,BUCKET4_配置崩溃,,,failed,5.212
cover_cup,arx_l5,49,BUCKET4_配置崩溃,,,failed,5.249
cover_cup,arx_l5,50,BUCKET4_配置崩溃,,,failed,5.455
cover_cup,arx_x5,1,BUCKET4_配置崩溃,,,failed,5.485
cover_cup,arx_x5,2,BUCKET4_配置崩溃,,,failed,4.673
cover_cup,arx_x5,3,BUCKET4_配置崩溃,,,failed,4.949
cover_cup,arx_x5,4,BUCKET4_配置崩溃,,,failed,5.256
cover_cup,arx_x5,5,BUCKET4_配置崩溃,,,failed,5.112
cover_cup,arx_x5,6,BUCKET4_配置崩溃,,,failed,5.083
cover_cup,arx_x5,7,BUCKET4_配置崩溃,,,failed,5.111
cover_cup,arx_x5,8,BUCKET4_配置崩溃,,,failed,5.044
cover_cup,arx_x5,9,BUCKET4_配置崩溃,,,failed,4.806
cover_cup,arx_x5,10,BUCKET4_配置崩溃,,,failed,4.468
cover_cup,arx_x5,11,BUCKET4_配置崩溃,,,failed,4.605
cover_cup,arx_x5,12,BUCKET4_配置崩溃,,,failed,5.019
cover_cup,arx_x5,13,BUCKET4_配置崩溃,,,failed,5.516
cover_cup,arx_x5,14,BUCKET4_配置崩溃,,,failed,5.101
cover_cup,arx_x5,15,BUCKET4_配置崩溃,,,failed,5.402
cover_cup,arx_x5,16,BUCKET4_配置崩溃,,,failed,5.204
cover_cup,arx_x5,17,BUCKET4_配置崩溃,,,failed,5.108
cover_cup,arx_x5,18,BUCKET4_配置崩溃,,,failed,5.412
cover_cup,arx_x5,19,BUCKET4_配置崩溃,,,failed,5.245
cover_cup,arx_x5,20,BUCKET4_配置崩溃,,,failed,5.278
cover_cup,arx_x5,21,BUCKET4_配置崩溃,,,failed,5.102
cover_cup,arx_x5,22,BUCKET4_配置崩溃,,,failed,4.728
cover_cup,arx_x5,23,BUCKET4_配置崩溃,,,failed,4.693
cover_cup,arx_x5,24,BUCKET4_配置崩溃,,,failed,4.968
cover_cup,arx_x5,25,BUCKET4_配置崩溃,,,failed,4.91
cover_cup,arx_x5,26,BUCKET4_配置崩溃,,,failed,5.255
cover_cup,arx_x5,27,BUCKET4_配置崩溃,,,failed,5.417
cover_cup,arx_x5,28,BUCKET4_配置崩溃,,,failed,5.005
cover_cup,arx_x5,29,BUCKET4_配置崩溃,,,failed,5.264
cover_cup,arx_x5,30,BUCKET4_配置崩溃,,,failed,5.439
cover_cup,arx_x5,31,BUCKET4_配置崩溃,,,failed,5.376
cover_cup,arx_x5,32,BUCKET4_配置崩溃,,,failed,5.114
cover_cup,arx_x5,33,BUCKET4_配置崩溃,,,failed,5.002
cover_cup,arx_x5,34,BUCKET4_配置崩溃,,,failed,5.4
cover_cup,arx_x5,35,BUCKET4_配置崩溃,,,failed,5.414
cover_cup,arx_x5,36,BUCKET4_配置崩溃,,,failed,5.23
cover_cup,arx_x5,37,BUCKET4_配置崩溃,,,failed,5.66
cover_cup,arx_x5,38,BUCKET4_配置崩溃,,,failed,5.545
cover_cup,arx_x5,39,BUCKET4_配置崩溃,,,failed,5.4
cover_cup,arx_x5,40,BUCKET4_配置崩溃,,,failed,5.393
cover_cup,arx_x5,41,BUCKET4_配置崩溃,,,failed,4.876
cover_cup,arx_x5,42,BUCKET4_配置崩溃,,,failed,5.463
cover_cup,arx_x5,43,BUCKET4_配置崩溃,,,failed,5.103
cover_cup,arx_x5,44,BUCKET4_配置崩溃,,,failed,5.239
cover_cup,arx_x5,45,BUCKET4_配置崩溃,,,failed,5.407
cover_cup,arx_x5,46,BUCKET4_配置崩溃,,,failed,5.243
cover_cup,arx_x5,47,BUCKET4_配置崩溃,,,failed,5.149
cover_cup,arx_x5,48,BUCKET4_配置崩溃,,,failed,5.101
cover_cup,arx_x5,49,BUCKET4_配置崩溃,,,failed,5.528
cover_cup,arx_x5,50,BUCKET4_配置崩溃,,,failed,5.074
cover_cup,iiwa14,1,BUCKET4_配置崩溃,,,failed,5.367
cover_cup,iiwa14,2,BUCKET4_配置崩溃,,,failed,4.845
cover_cup,iiwa14,3,BUCKET4_配置崩溃,,,failed,4.832
cover_cup,iiwa14,4,BUCKET4_配置崩溃,,,failed,5.138
cover_cup,iiwa14,5,BUCKET4_配置崩溃,,,failed,5.211
cover_cup,iiwa14,6,BUCKET4_配置崩溃,,,failed,5.149
cover_cup,iiwa14,7,BUCKET4_配置崩溃,,,failed,5.138
cover_cup,iiwa14,8,BUCKET4_配置崩溃,,,failed,5.178
cover_cup,iiwa14,9,BUCKET4_配置崩溃,,,failed,5.123
cover_cup,iiwa14,10,BUCKET4_配置崩溃,,,failed,5.188
cover_cup,iiwa14,11,BUCKET4_配置崩溃,,,failed,4.988
cover_cup,iiwa14,12,BUCKET4_配置崩溃,,,failed,4.592
cover_cup,iiwa14,13,BUCKET4_配置崩溃,,,failed,4.535
cover_cup,iiwa14,14,BUCKET4_配置崩溃,,,failed,4.786
cover_cup,iiwa14,15,BUCKET4_配置崩溃,,,failed,5.139
cover_cup,iiwa14,16,BUCKET4_配置崩溃,,,failed,5.178
cover_cup,iiwa14,17,BUCKET4_配置崩溃,,,failed,5.397
cover_cup,iiwa14,18,BUCKET4_配置崩溃,,,failed,5.207
cover_cup,iiwa14,19,BUCKET4_配置崩溃,,,failed,5.028
cover_cup,iiwa14,20,BUCKET4_配置崩溃,,,failed,5.452
cover_cup,iiwa14,21,BUCKET4_配置崩溃,,,failed,5.086
cover_cup,iiwa14,22,BUCKET4_配置崩溃,,,failed,4.872
cover_cup,iiwa14,23,BUCKET4_配置崩溃,,,failed,4.711
cover_cup,iiwa14,24,BUCKET4_配置崩溃,,,failed,5.088
cover_cup,iiwa14,25,BUCKET4_配置崩溃,,,failed,5.317
cover_cup,iiwa14,26,BUCKET4_配置崩溃,,,failed,4.955
cover_cup,iiwa14,27,BUCKET4_配置崩溃,,,failed,4.826
cover_cup,iiwa14,28,BUCKET4_配置崩溃,,,failed,5.19
cover_cup,iiwa14,29,BUCKET4_配置崩溃,,,failed,4.915
cover_cup,iiwa14,30,BUCKET4_配置崩溃,,,failed,4.584
cover_cup,iiwa14,31,BUCKET4_配置崩溃,,,failed,4.589
cover_cup,iiwa14,32,BUCKET4_配置崩溃,,,failed,5.136
cover_cup,iiwa14,33,BUCKET4_配置崩溃,,,failed,5.366
cover_cup,iiwa14,34,BUCKET4_配置崩溃,,,failed,5.292
cover_cup,iiwa14,35,BUCKET4_配置崩溃,,,failed,5.182
cover_cup,iiwa14,36,BUCKET4_配置崩溃,,,failed,5.185
cover_cup,iiwa14,37,BUCKET4_配置崩溃,,,failed,5.156
cover_cup,iiwa14,38,BUCKET4_配置崩溃,,,failed,5.162
cover_cup,iiwa14,39,BUCKET4_配置崩溃,,,failed,5.34
cover_cup,iiwa14,40,BUCKET4_配置崩溃,,,failed,5.12
cover_cup,iiwa14,41,BUCKET4_配置崩溃,,,failed,5.538
cover_cup,iiwa14,42,BUCKET4_配置崩溃,,,failed,4.699
cover_cup,iiwa14,43,BUCKET4_配置崩溃,,,failed,4.322
cover_cup,iiwa14,44,BUCKET4_配置崩溃,,,failed,5.003
cover_cup,iiwa14,45,BUCKET4_配置崩溃,,,failed,5.234
cover_cup,iiwa14,46,BUCKET4_配置崩溃,,,failed,5.144
cover_cup,iiwa14,47,BUCKET4_配置崩溃,,,failed,4.953
cover_cup,iiwa14,48,BUCKET4_配置崩溃,,,failed,4.927
cover_cup,iiwa14,49,BUCKET4_配置崩溃,,,failed,4.963
cover_cup,iiwa14,50,BUCKET4_配置崩溃,,,failed,4.644
cover_cup,panda,1,BUCKET1_早期IK失败,0/17,,passed,4.728
cover_cup,panda,2,BUCKET1_早期IK失败,0/17,,passed,5.204
cover_cup,panda,3,BUCKET1_早期IK失败,0/17,,passed,4.67
cover_cup,panda,4,BUCKET1_早期IK失败,0/17,,passed,4.665
cover_cup,panda,5,BUCKET4_配置崩溃,,,failed,5.159
cover_cup,panda,6,BUCKET4_配置崩溃,,,failed,5.478
cover_cup,panda,7,BUCKET4_配置崩溃,,,failed,5.415
cover_cup,panda,8,BUCKET4_配置崩溃,,,failed,5.111
cover_cup,panda,9,BUCKET4_配置崩溃,,,failed,4.975
cover_cup,panda,10,BUCKET1_早期IK失败,0/17,,passed,4.771
cover_cup,panda,11,BUCKET4_配置崩溃,,,failed,4.77
cover_cup,panda,12,BUCKET4_配置崩溃,,,failed,5.391
cover_cup,panda,13,BUCKET4_配置崩溃,,,failed,5.415
cover_cup,panda,14,BUCKET1_早期IK失败,0/17,,passed,4.881
cover_cup,panda,15,BUCKET4_配置崩溃,,,failed,5.279
cover_cup,panda,16,BUCKET1_早期IK失败,0/17,,passed,5.084
cover_cup,panda,17,BUCKET1_早期IK失败,0/17,,passed,4.953
cover_cup,panda,18,BUCKET1_早期IK失败,0/17,,passed,5.274
cover_cup,panda,19,BUCKET1_早期IK失败,0/17,,passed,5.122
cover_cup,panda,20,BUCKET1_早期IK失败,0/17,,passed,5.139
cover_cup,panda,21,BUCKET4_配置崩溃,,,failed,5.031
cover_cup,panda,22,BUCKET1_早期IK失败,0/17,,passed,4.636
cover_cup,panda,23,BUCKET4_配置崩溃,,,failed,4.714
cover_cup,panda,24,BUCKET1_早期IK失败,0/17,,passed,4.726
cover_cup,panda,25,BUCKET4_配置崩溃,,,failed,5.157
cover_cup,panda,26,BUCKET4_配置崩溃,,,failed,5.033
cover_cup,panda,27,BUCKET1_早期IK失败,0/17,,passed,4.695
cover_cup,panda,28,BUCKET1_早期IK失败,0/17,,passed,4.868
cover_cup,panda,29,BUCKET4_配置崩溃,,,failed,5.652
cover_cup,panda,30,BUCKET4_配置崩溃,,,failed,5.32
cover_cup,panda,31,BUCKET4_配置崩溃,,,failed,5.491
cover_cup,panda,32,BUCKET1_早期IK失败,0/17,,passed,4.906
cover_cup,panda,33,BUCKET4_配置崩溃,,,failed,5.077
cover_cup,panda,34,BUCKET4_配置崩溃,,,failed,5.505
cover_cup,panda,35,BUCKET1_早期IK失败,0/17,,passed,5.107
cover_cup,panda,36,BUCKET4_配置崩溃,,,failed,5.393
cover_cup,panda,37,BUCKET1_早期IK失败,0/17,,passed,5.125
cover_cup,panda,38,BUCKET4_配置崩溃,,,failed,5.518
cover_cup,panda,39,BUCKET1_早期IK失败,0/17,,passed,5.235
cover_cup,panda,40,BUCKET4_配置崩溃,,,failed,5.227
cover_cup,panda,41,BUCKET4_配置崩溃,,,failed,5.205
cover_cup,panda,42,BUCKET4_配置崩溃,,,failed,4.566
cover_cup,panda,43,BUCKET1_早期IK失败,0/17,,passed,4.79
cover_cup,panda,44,BUCKET1_早期IK失败,0/17,,passed,5.004
cover_cup,panda,45,BUCKET1_早期IK失败,0/17,,passed,4.659
cover_cup,panda,46,BUCKET4_配置崩溃,,,failed,5.02
cover_cup,panda,47,BUCKET1_早期IK失败,0/17,,passed,4.967
cover_cup,panda,48,BUCKET1_早期IK失败,0/17,,passed,5.155
cover_cup,panda,49,BUCKET4_配置崩溃,,,failed,5.154
cover_cup,panda,50,BUCKET4_配置崩溃,,,failed,4.752
cover_cup,piper,1,BUCKET4_配置崩溃,,,failed,5.033
cover_cup,piper,2,BUCKET4_配置崩溃,,,failed,5.026
cover_cup,piper,3,BUCKET4_配置崩溃,,,failed,5.395
cover_cup,piper,4,BUCKET4_配置崩溃,,,failed,5.439
cover_cup,piper,5,BUCKET4_配置崩溃,,,failed,5.439
cover_cup,piper,6,BUCKET4_配置崩溃,,,failed,5.219
cover_cup,piper,7,BUCKET4_配置崩溃,,,failed,5.103
cover_cup,piper,8,BUCKET4_配置崩溃,,,failed,5.248
cover_cup,piper,9,BUCKET4_配置崩溃,,,failed,5.102
cover_cup,piper,10,BUCKET4_配置崩溃,,,failed,5.275
cover_cup,piper,11,BUCKET4_配置崩溃,,,failed,5.336
cover_cup,piper,12,BUCKET4_配置崩溃,,,failed,4.899
cover_cup,piper,13,BUCKET4_配置崩溃,,,failed,4.648
cover_cup,piper,14,BUCKET4_配置崩溃,,,failed,5.301
cover_cup,piper,15,BUCKET4_配置崩溃,,,failed,5.062
cover_cup,piper,16,BUCKET4_配置崩溃,,,failed,5.275
cover_cup,piper,17,BUCKET4_配置崩溃,,,failed,5.833
cover_cup,piper,18,BUCKET4_配置崩溃,,,failed,5.714
cover_cup,piper,19,BUCKET4_配置崩溃,,,failed,5.855
cover_cup,piper,20,BUCKET4_配置崩溃,,,failed,5.52
cover_cup,piper,21,BUCKET4_配置崩溃,,,failed,5.9
cover_cup,piper,22,BUCKET4_配置崩溃,,,failed,4.9
cover_cup,piper,23,BUCKET4_配置崩溃,,,failed,5.151
cover_cup,piper,24,BUCKET4_配置崩溃,,,failed,5.161
cover_cup,piper,25,BUCKET4_配置崩溃,,,failed,5.083
cover_cup,piper,26,BUCKET4_配置崩溃,,,failed,5.431
cover_cup,piper,27,BUCKET4_配置崩溃,,,failed,5.499
cover_cup,piper,28,BUCKET4_配置崩溃,,,failed,5.643
cover_cup,piper,29,BUCKET4_配置崩溃,,,failed,5.543
cover_cup,piper,30,BUCKET4_配置崩溃,,,failed,5.322
cover_cup,piper,31,BUCKET4_配置崩溃,,,failed,4.995
cover_cup,piper,32,BUCKET4_配置崩溃,,,failed,5.3
cover_cup,piper,33,BUCKET4_配置崩溃,,,failed,5.158
cover_cup,piper,34,BUCKET4_配置崩溃,,,failed,5.353
cover_cup,piper,35,BUCKET4_配置崩溃,,,failed,5.416
cover_cup,piper,36,BUCKET4_配置崩溃,,,failed,5.458
cover_cup,piper,37,BUCKET4_配置崩溃,,,failed,5.366
cover_cup,piper,38,BUCKET4_配置崩溃,,,failed,5.547
cover_cup,piper,39,BUCKET4_配置崩溃,,,failed,5.392
cover_cup,piper,40,BUCKET4_配置崩溃,,,failed,5.499
cover_cup,piper,41,BUCKET4_配置崩溃,,,failed,5.865
cover_cup,piper,42,BUCKET4_配置崩溃,,,failed,5.445
cover_cup,piper,43,BUCKET4_配置崩溃,,,failed,5.773
cover_cup,piper,44,BUCKET4_配置崩溃,,,failed,5.6
cover_cup,piper,45,BUCKET4_配置崩溃,,,failed,5.324
cover_cup,piper,46,BUCKET4_配置崩溃,,,failed,5.048
cover_cup,piper,47,BUCKET4_配置崩溃,,,failed,5.058
cover_cup,piper,48,BUCKET4_配置崩溃,,,failed,5.142
cover_cup,piper,49,BUCKET4_配置崩溃,,,failed,5.321
cover_cup,piper,50,BUCKET4_配置崩溃,,,failed,5.455
cover_cup,rm65,1,BUCKET4_配置崩溃,,,failed,4.753
cover_cup,rm65,2,BUCKET4_配置崩溃,,,failed,4.721
cover_cup,rm65,3,BUCKET4_配置崩溃,,,failed,5.267
cover_cup,rm65,4,BUCKET4_配置崩溃,,,failed,5.181
cover_cup,rm65,5,BUCKET4_配置崩溃,,,failed,5.153
cover_cup,rm65,6,BUCKET4_配置崩溃,,,failed,5.224
cover_cup,rm65,7,BUCKET1_早期IK失败,0/17,,passed,4.863
cover_cup,rm65,8,BUCKET1_早期IK失败,0/17,,passed,5.12
cover_cup,rm65,9,BUCKET4_配置崩溃,,,failed,5.474
cover_cup,rm65,10,BUCKET1_早期IK失败,0/17,,passed,5.093
cover_cup,rm65,11,BUCKET4_配置崩溃,,,failed,4.777
cover_cup,rm65,12,BUCKET1_早期IK失败,0/17,,passed,4.792
cover_cup,rm65,13,BUCKET4_配置崩溃,,,failed,5.087
cover_cup,rm65,14,BUCKET4_配置崩溃,,,failed,4.847
cover_cup,rm65,15,BUCKET1_早期IK失败,0/17,,passed,4.94
cover_cup,rm65,16,BUCKET4_配置崩溃,,,failed,5.228
cover_cup,rm65,17,BUCKET4_配置崩溃,,,failed,5.22
cover_cup,rm65,18,BUCKET4_配置崩溃,,,failed,5.053
cover_cup,rm65,19,BUCKET4_配置崩溃,,,failed,4.531
cover_cup,rm65,20,BUCKET4_配置崩溃,,,failed,4.699
cover_cup,rm65,21,BUCKET1_早期IK失败,0/17,,passed,4.728
cover_cup,rm65,22,BUCKET1_早期IK失败,0/17,,passed,5.349
cover_cup,rm65,23,BUCKET4_配置崩溃,,,failed,5.474
cover_cup,rm65,24,BUCKET1_早期IK失败,0/17,,passed,5.25
cover_cup,rm65,25,BUCKET4_配置崩溃,,,failed,5.522
cover_cup,rm65,26,BUCKET4_配置崩溃,,,failed,5.354
cover_cup,rm65,27,BUCKET1_早期IK失败,0/17,,passed,5.044
cover_cup,rm65,28,BUCKET4_配置崩溃,,,failed,5.252
cover_cup,rm65,29,BUCKET4_配置崩溃,,,failed,5.26
cover_cup,rm65,30,BUCKET4_配置崩溃,,,failed,5.179
cover_cup,rm65,31,BUCKET1_早期IK失败,0/17,,passed,4.498
cover_cup,rm65,32,BUCKET1_早期IK失败,0/17,,passed,4.558
cover_cup,rm65,33,BUCKET1_早期IK失败,0/17,,passed,5.138
cover_cup,rm65,34,BUCKET4_配置崩溃,,,failed,5.15
cover_cup,rm65,35,BUCKET4_配置崩溃,,,failed,5.04
cover_cup,rm65,36,BUCKET4_配置崩溃,,,failed,4.831
cover_cup,rm65,37,BUCKET1_早期IK失败,0/17,,passed,4.856
cover_cup,rm65,38,BUCKET1_早期IK失败,0/17,,passed,4.777
cover_cup,rm65,39,BUCKET4_配置崩溃,,,failed,5.249
cover_cup,rm65,40,BUCKET4_配置崩溃,,,failed,5.09
cover_cup,rm65,41,BUCKET1_早期IK失败,0/17,,passed,4.925
cover_cup,rm65,42,BUCKET4_配置崩溃,,,failed,4.784
cover_cup,rm65,43,BUCKET4_配置崩溃,,,failed,5.146
cover_cup,rm65,44,BUCKET1_早期IK失败,0/17,,passed,4.949
cover_cup,rm65,45,BUCKET1_早期IK失败,0/17,,passed,5.044
cover_cup,rm65,46,BUCKET4_配置崩溃,,,failed,5.221
cover_cup,rm65,47,BUCKET1_早期IK失败,0/17,,passed,4.818
cover_cup,rm65,48,BUCKET4_配置崩溃,,,failed,5.172
cover_cup,rm65,49,BUCKET1_早期IK失败,0/17,,passed,4.875
cover_cup,rm65,50,BUCKET4_配置崩溃,,,failed,5.246
cover_cup,ur5e,1,BUCKET4_配置崩溃,,,failed,4.865
cover_cup,ur5e,2,BUCKET4_配置崩溃,,,failed,5.307
cover_cup,ur5e,3,BUCKET4_配置崩溃,,,failed,5.371
cover_cup,ur5e,4,BUCKET4_配置崩溃,,,failed,5.155
cover_cup,ur5e,5,BUCKET4_配置崩溃,,,failed,5.227
cover_cup,ur5e,6,BUCKET1_早期IK失败,0/17,,passed,5.047
cover_cup,ur5e,7,BUCKET4_配置崩溃,,,failed,5.074
cover_cup,ur5e,8,BUCKET4_配置崩溃,,,failed,5.457
cover_cup,ur5e,9,BUCKET4_配置崩溃,,,failed,5.32
cover_cup,ur5e,10,BUCKET4_配置崩溃,,,failed,5.227
cover_cup,ur5e,11,BUCKET4_配置崩溃,,,failed,5.173
cover_cup,ur5e,12,BUCKET4_配置崩溃,,,failed,4.888
cover_cup,ur5e,13,BUCKET4_配置崩溃,,,failed,4.878
cover_cup,ur5e,14,BUCKET4_配置崩溃,,,failed,5.067
cover_cup,ur5e,15,BUCKET4_配置崩溃,,,failed,5.272
cover_cup,ur5e,16,BUCKET4_配置崩溃,,,failed,5.051
cover_cup,ur5e,17,BUCKET4_配置崩溃,,,failed,5.13
cover_cup,ur5e,18,BUCKET4_配置崩溃,,,failed,5.264
cover_cup,ur5e,19,BUCKET4_配置崩溃,,,failed,5.136
cover_cup,ur5e,20,BUCKET4_配置崩溃,,,failed,5.134
cover_cup,ur5e,21,BUCKET4_配置崩溃,,,failed,4.876
cover_cup,ur5e,22,BUCKET4_配置崩溃,,,failed,4.576
cover_cup,ur5e,23,BUCKET4_配置崩溃,,,failed,4.654
cover_cup,ur5e,24,BUCKET4_配置崩溃,,,failed,5.091
cover_cup,ur5e,25,BUCKET4_配置崩溃,,,failed,5.236
cover_cup,ur5e,26,BUCKET4_配置崩溃,,,failed,5.131
cover_cup,ur5e,27,BUCKET4_配置崩溃,,,failed,5.331
cover_cup,ur5e,28,BUCKET4_配置崩溃,,,failed,5.248
cover_cup,ur5e,29,BUCKET4_配置崩溃,,,failed,5.229
cover_cup,ur5e,30,BUCKET4_配置崩溃,,,failed,5.333
cover_cup,ur5e,31,BUCKET4_配置崩溃,,,failed,5.321
